Name,Type,Address,total,bike ped,serious/fatal,youth,speed,2014Rank,Location,Latitude,Longitude
St Rene Goupil,School,6340 S NEW ENGLAND AVE,55.0,2.0,0.0,6.0,10.0,1171.0,"(41.776312, -87.7940172)",41.776312, -87.7940172
St Richard,School,5025 S KENNETH AVE,100.0,6.0,1.0,17.0,28.0,690.0,"(41.8019617, -87.7343004)",41.8019617, -87.7343004
St Rita HS,School,7740 S WESTERN AVE,330.0,15.0,5.0,93.0,104.0,36.0,"(41.752586, -87.68297799999999)",41.752586, -87.68297799999999
St Robert Bellarmine,School,6036 W EASTWOOD AVE,65.0,3.0,0.0,9.0,15.0,1036.0,"(41.9647587, -87.7778575)",41.9647587, -87.7778575
St Sabina,School,7801 S THROOP ST,149.0,6.0,0.0,34.0,45.0,322.0,"(41.7519921, -87.654095)",41.7519921, -87.654095
St Sava School,School,5701 N REDWOOD DR?,1.0,0.0,0.0,0.0,0.0,1493.0,"(41.982932, -87.827371)",41.982932, -87.827371
St Scholastica HS,School,7416 N RIDGE BL,96.0,6.0,1.0,12.0,31.0,725.0,"(42.0164485, -87.6850048)",42.0164485, -87.6850048
St Stanislaus Kostka,School,1255 N NOBLE,134.0,9.0,1.0,7.0,35.0,583.0,"(41.9051817, -87.6621009)",41.9051817, -87.6621009
St Sylvester,School,3027 W PALMER BL,81.0,8.0,0.0,5.0,17.0,965.0,"(41.9203164, -87.70321539999999)",41.9203164, -87.70321539999999
St Symphorosa,School,6125 S AUSTIN AVE,31.0,6.0,1.0,4.0,5.0,1313.0,"(41.7803189, -87.7708024)",41.7803189, -87.7708024
St Thecla,School,6323 N NEWCASTLE AVE,69.0,1.0,2.0,15.0,17.0,949.0,"(41.9956974, -87.7962941)",41.9956974, -87.7962941
St Therese,School,247 W 23RD ST,110.0,9.0,1.0,12.0,22.0,732.0,"(41.8497783, -87.6337832)",41.8497783, -87.6337832
St Thomas Moore,School,8130 S CALIFORNIA AVE,15.0,2.0,1.0,2.0,2.0,1449.0,"(41.7452155, -87.69313819999999)",41.7452155, -87.69313819999999
St Thomas Of Canterbury,School,4827 N KENMORE AVE,177.0,31.0,4.0,18.0,45.0,315.0,"(41.969738, -87.6558012)",41.969738, -87.6558012
St Thomas The Apostle,School,5467 S WOODLAWN AVE,91.0,12.0,3.0,18.0,37.0,625.0,"(41.7960341, -87.5964422)",41.7960341, -87.5964422
St Tracissus,School,6040 W ARDMORE AVE,53.0,1.0,0.0,5.0,11.0,1184.0,"(41.9869493, -87.77980269999999)",41.9869493, -87.77980269999999
St Turbius,School,4120 W 57TH ST,51.0,0.0,0.0,10.0,10.0,1165.0,"(41.7899764, -87.7263485)",41.7899764, -87.7263485
St Viator,School,4140 W ADDISON ST,130.0,4.0,3.0,19.0,28.0,567.0,"(41.9467705, -87.7310059)",41.9467705, -87.7310059
St Walter,School,11741 S WESTERN AVE,42.0,3.0,2.0,12.0,13.0,1137.0,"(41.6798298, -87.67999990000001)",41.6798298, -87.67999990000001
St William,School,2559 N SAYRE AVE,28.0,0.0,0.0,2.0,10.0,1339.0,"(41.9269111, -87.80029200000001)",41.9269111, -87.80029200000001
Stagg,School,7424 S MORGAN ST,52.0,5.0,0.0,6.0,9.0,1079.0,"(41.7590551, -87.64952720000001)",41.7590551, -87.64952720000001
Stanton,Park,640 W SCOTT ST,235.0,19.0,5.0,17.0,74.0,157.0,"(41.9053683, -87.64482269999999)",41.9053683, -87.64482269999999
Stanton,Park,640 W SCOTT ST,235.0,19.0,5.0,17.0,74.0,157.0,"(41.9053683, -87.64482269999999)",41.9053683, -87.64482269999999
Starr,Park,2306 W MAYPOLE AVE,211.0,10.0,5.0,32.0,49.0,219.0,"(41.8841724, -87.6849027)",41.8841724, -87.6849027
Starr,Park,2306 W MAYPOLE AVE,211.0,10.0,5.0,32.0,49.0,219.0,"(41.8841724, -87.6849027)",41.8841724, -87.6849027
Stars & Stripes,Park,7000 W 51ST PL,11.0,0.0,0.0,2.0,2.0,1471.0,"(41.798765, -87.79663529999999)",41.798765, -87.79663529999999
Stateway,Park,3658 S STATE ST,41.0,3.0,2.0,3.0,11.0,1237.0,"(41.8277302, -87.6265291)",41.8277302, -87.6265291
Steinmetz HS,School,3030 N MOBILE AVE,124.0,8.0,3.0,31.0,30.0,501.0,"(41.935631, -87.78415199999999)",41.935631, -87.78415199999999
Stepping Stones Early Chi School,School,1300 E 75TH ST,64.0,4.0,0.0,8.0,22.0,884.0,"(41.75894, -87.59304)",41.75894, -87.59304
Stevenson,School,8010 S KOSTNER AVE,78.0,5.0,0.0,11.0,11.0,991.0,"(41.7471357, -87.7319927)",41.7471357, -87.7319927
Stewart,School,4525 N KENMORE AVE,272.0,57.0,8.0,24.0,62.0,116.0,"(41.9651408, -87.65617019999999)",41.9651408, -87.65617019999999
Stock,School,7507 W BIRCHWOOD AVE,13.0,2.0,1.0,2.0,6.0,1421.0,"(42.0167079, -87.8144064)",42.0167079, -87.8144064
Stockton,School,4420 N BEACON ST,125.0,15.0,5.0,14.0,43.0,496.0,"(41.9620926, -87.6638569)",41.9620926, -87.6638569
Stone Acad,School,6239 N LEAVITT ST,90.0,1.0,0.0,9.0,15.0,933.0,"(41.9954415, -87.6842492)",41.9954415, -87.6842492
Stout,Park,5446 S GREENWOOD AVE,74.0,8.0,1.0,11.0,25.0,851.0,"(41.79660150000001, -87.5996759)",41.79660150000001, -87.5996759
Stowe Hb,School,3444 W WABANSIA AVE,85.0,5.0,2.0,12.0,12.0,835.0,"(41.91251279999999, -87.7130923)",41.91251279999999, -87.7130923
Strohacker,Park,4347 W 54TH ST,107.0,6.0,2.0,11.0,29.0,703.0,"(41.7939861, -87.7319612)",41.7939861, -87.7319612
Suder,School,2022 W WASHINGTON BL,167.0,9.0,6.0,39.0,43.0,301.0,"(41.8833296, -87.6776146)",41.8833296, -87.6776146
Sullivan,School,8331 S MACKINAW AVE,12.0,1.0,0.0,2.0,5.0,1359.0,"(41.7440133, -87.54266539999999)",41.7440133, -87.54266539999999
Sullivan House,School,8164 S SOUTH CHICAGO AVE,41.0,0.0,2.0,12.0,15.0,1138.0,"(41.7460084, -87.5787904)",41.7460084, -87.5787904
Sullivan HS,School,6631 N BOSWORTH AVE,85.0,10.0,1.0,7.0,12.0,961.0,"(42.0028084, -87.6689166)",42.0028084, -87.6689166
Sumac,Park,4201 S CHAMPLAIN AVE,41.0,1.0,1.0,5.0,13.0,1212.0,"(41.818334, -87.610062)",41.818334, -87.610062
Summerdale,Park,7262 W SUMMERDALE AVE,55.0,5.0,4.0,13.0,18.0,995.0,"(41.9775534, -87.8087991)",41.9775534, -87.8087991
Sumner,School,4320 W FIFTH AVE,138.0,9.0,1.0,28.0,37.0,449.0,"(41.8705602, -87.7341596)",41.8705602, -87.7341596
Sun Shine School,School,2100 W DEVON AVE,142.0,10.0,4.0,18.0,34.0,494.0,"(41.9981208, -87.68285259999999)",41.9981208, -87.68285259999999
Sun Yat_Sen,Park,300 W 24TH PL,60.0,5.0,2.0,7.0,14.0,1073.0,"(41.8482048, -87.6347078)",41.8482048, -87.6347078
Sunken Gardens,Park,2634 W SUNNYSIDE AVE,40.0,2.0,0.0,3.0,5.0,1304.0,"(41.963097, -87.69480039999999)",41.963097, -87.69480039999999
Supera,Park,2528 N RACINE AVE,59.0,4.0,0.0,1.0,11.0,1181.0,"(41.9281766, -87.65856149999999)",41.9281766, -87.65856149999999
Superior,Park,2101 W SUPERIOR ST,91.0,7.0,3.0,8.0,22.0,831.0,"(41.8949564, -87.679473)",41.8949564, -87.679473
Sutherland,School,10015 S LEAVITT ST,16.0,1.0,0.0,2.0,5.0,1426.0,"(41.711022, -87.67630799999999)",41.711022, -87.67630799999999
Sweet Clover,Park,650 N LEAMINGTON AVE,100.0,8.0,1.0,11.0,25.0,672.0,"(41.892862, -87.754648)",41.892862, -87.754648
Swift,School,5900 N WINTHROP AVE,234.0,30.0,6.0,24.0,64.0,177.0,"(41.9888995, -87.65860430000001)",41.9888995, -87.65860430000001
Sycamore,Park,5109 S GREENWOOD AVE,72.0,5.0,1.0,8.0,16.0,996.0,"(41.8020247, -87.5998043)",41.8020247, -87.5998043
Tabernacle Christian Aca,School,1223 W 109TH PL,26.0,3.0,1.0,3.0,3.0,1380.0,"(41.6949526, -87.65325849999999)",41.6949526, -87.65325849999999
Taft HS,School,6545 W HURLBUT ST,316.0,8.0,9.0,59.0,96.0,55.0,"(41.9855793, -87.79169470000001)",41.9855793, -87.79169470000001
Talcott,School,1840 W OHIO ST,83.0,4.0,4.0,10.0,19.0,878.0,"(41.8927743, -87.6739364)",41.8927743, -87.6739364
Talman Community,School,5450 S TALMAN AVE,91.0,6.0,2.0,21.0,28.0,619.0,"(41.7941248, -87.690685)",41.7941248, -87.690685
Tamayo Campus,School,5157 S CALIFORNIA AVE,121.0,6.0,6.0,24.0,43.0,412.0,"(41.7993803, -87.6934313)",41.7993803, -87.6934313
Tanner,School,7350 S EVANS AVE,87.0,11.0,1.0,19.0,23.0,659.0,"(41.7608342, -87.6071441)",41.7608342, -87.6071441
Tarkington,School,3300 W 71ST ST,55.0,5.0,1.0,13.0,12.0,1060.0,"(41.7643421, -87.70512099999999)",41.7643421, -87.70512099999999
Taylor,School,9912 S AVE H,81.0,5.0,4.0,18.0,21.0,800.0,"(41.7156267, -87.5332614)",41.7156267, -87.5332614
Taylor,Park,100 W 47TH ST,172.0,11.0,3.0,42.0,45.0,253.0,"(41.809189, -87.6281838)",41.809189, -87.6281838
Taylor_Lauridsen,Park,647 W ROOT ST,55.0,2.0,3.0,8.0,10.0,1145.0,"(41.8189779, -87.6424037)",41.8189779, -87.6424037
Teach 21 Day Care Inc,School,4343 N CLARENDON AVE,108.0,16.0,3.0,22.0,34.0,547.0,"(41.961341, -87.64931899999999)",41.961341, -87.64931899999999
Telpochalli,School,2832 W 24TH BL,156.0,13.0,3.0,27.0,39.0,370.0,"(41.8479028, -87.69538170000001)",41.8479028, -87.69538170000001
Telshe High School,School,3535 W FOSTER AVE,141.0,4.0,5.0,32.0,38.0,401.0,"(41.975387, -87.7174879)",41.975387, -87.7174879
The Associated Talmud T,oSchool,2828 W PRATT BL,64.0,9.0,1.0,13.0,23.0,900.0,"(42.0056166, -87.7012345)",42.0056166, -87.7012345
The Cambridge School Ch,School,4611 S ELLIS AVE,77.0,8.0,0.0,15.0,30.0,773.0,"(41.811015, -87.60123)",41.811015, -87.60123
The Grove,Park,8421 S MORGAN ST,37.0,3.0,0.0,3.0,8.0,1289.0,"(41.7407013, -87.6483076)",41.7407013, -87.6483076
The Luthern Day Nursy O,fSchool,1802 N. FAIRFIELD,85.0,4.0,0.0,16.0,12.0,906.0,"(41.91413259999999, -87.6963258)",41.91413259999999, -87.6963258
The Rosenwald School,School,2017 W MONTROSE AVE,81.0,14.0,3.0,10.0,23.0,815.0,"(41.9611724, -87.6799011)",41.9611724, -87.6799011
The South Side School,School,1601 S HALSTED ST,141.0,19.0,4.0,14.0,45.0,434.0,"(41.8595869, -87.646412)",41.8595869, -87.646412
Thirteenth Street,Park,2250 W 13TH ST,55.0,3.0,1.0,10.0,14.0,1083.0,"(41.865106, -87.68315899999999)",41.865106, -87.68315899999999
Thorp Acad,School,6024 W WARWICK AVE,76.0,4.0,1.0,23.0,32.0,715.0,"(41.94894499999999, -87.777823)",41.94894499999999, -87.777823
Thorp Jn,School,8914 S BUFFALO AVE,25.0,1.0,0.0,1.0,1.0,1348.0,"(41.733009, -87.5450591)",41.733009, -87.5450591
Throop,Park,1811 S THROOP ST,93.0,15.0,2.0,12.0,33.0,612.0,"(41.8574835, -87.6586732)",41.8574835, -87.6586732
Thuis,Park,4800 N LAVERGNE AVE,118.0,2.0,2.0,13.0,25.0,687.0,"(41.9677224, -87.7523879)",41.9677224, -87.7523879
Tilden HS,School,4747 S UNION AVE,74.0,6.0,5.0,16.0,20.0,844.0,"(41.8075106, -87.6424668)",41.8075106, -87.6424668
Till_Mobley,Park,6410 S ELLIS AVE,27.0,1.0,0.0,6.0,4.0,1265.0,"(41.7778597, -87.60039809999999)",41.7778597, -87.60039809999999
Tilton,Park,305 N KOSTNER,143.0,5.0,5.0,21.0,35.0,484.0,"(41.885982, -87.73563279999999)",41.885982, -87.73563279999999
Tilton,School,223 N KEELER AVE,186.0,10.0,4.0,46.0,45.0,248.0,"(41.884245, -87.72974599999999)",41.884245, -87.72974599999999
Timothy Lutheran School,School,1700 W 83RD ST,57.0,1.0,0.0,5.0,14.0,1143.0,"(41.7433814, -87.6659482)",41.7433814, -87.6659482
Tom,Park,300 W 18TH ST,178.0,11.0,2.0,30.0,65.0,252.0,"(41.85771260000001, -87.6350111)",41.85771260000001, -87.6350111
Tonti,School,5815 S HOMAN AVE,104.0,1.0,2.0,19.0,26.0,691.0,"(41.7874363, -87.70768389999999)",41.7874363, -87.70768389999999
Tots Express Learning Ctr,School,8950 S COTTAGE GROVE AVE,59.0,6.0,2.0,21.0,20.0,879.0,"(41.731463, -87.6051109)",41.731463, -87.6051109
Touhy,Park,7348 N PAULINA ST,243.0,19.0,4.0,28.0,62.0,179.0,"(42.0152489, -87.6729581)",42.0152489, -87.6729581
Touhy_Hebert,Park,2106 W ADAMS ST,173.0,11.0,11.0,36.0,43.0,289.0,"(41.8788268, -87.67937649999999)",41.8788268, -87.67937649999999
Trebes,Park,2250 N CLIFTON AVE,85.0,13.0,1.0,8.0,18.0,870.0,"(41.9229612, -87.6576992)",41.9229612, -87.6576992
Trebes,Park,2250 N CLIFTON AVE,85.0,13.0,1.0,8.0,18.0,870.0,"(41.9229612, -87.6576992)",41.9229612, -87.6576992
Trumbull,Park,2400 E 105TH ST,89.0,9.0,4.0,32.0,34.0,563.0,"(41.7056963, -87.5644536)",41.7056963, -87.5644536
Trumbull,School,5200 N ASHLAND AVE,259.0,26.0,4.0,20.0,76.0,136.0,"(41.9764074, -87.6698278)",41.9764074, -87.6698278
Tuley,Park,501 E 90TH PL,79.0,4.0,3.0,15.0,28.0,788.0,"(41.7301204, -87.61119959999999)",41.7301204, -87.61119959999999
Turner Drew Lang,School,9300 S PRINCETON AVE,29.0,1.0,1.0,4.0,4.0,1360.0,"(41.72570100000001, -87.630464)",41.72570100000001, -87.630464
Twain,School,5131 S LINDER AVE,38.0,2.0,0.0,6.0,4.0,1294.0,"(41.7995187, -87.7600428)",41.7995187, -87.7600428
U Of C Charter _ Donoghu,School,707 E 37TH ST,28.0,1.0,0.0,7.0,5.0,1240.0,"(41.8274419, -87.6080624)",41.8274419, -87.6080624
Uhlich Acad,School,3110 W GRAND AVE,163.0,7.0,8.0,38.0,52.0,285.0,"(41.8980721, -87.70466449999999)",41.8980721, -87.70466449999999
Union,Park,1501 W RANDOLPH ST,500.0,19.0,16.0,52.0,121.0,24.0,"(41.8851415, -87.666066)",41.8851415, -87.666066
United Educational Cultu,rSchool,1236 W 103RD ST,111.0,1.0,3.0,28.0,38.0,527.0,"(41.707014, -87.6541104)",41.707014, -87.6541104
Unity,Park,2636 N KIMBALL AVE,297.0,36.0,8.0,43.0,69.0,81.0,"(41.9293972, -87.71221100000001)",41.9293972, -87.71221100000001
Univ Of Chicago Lab Sch,School,1362 E 59TH ST,101.0,10.0,2.0,20.0,21.0,701.0,"(41.78802779999999, -87.5939404)",41.78802779999999, -87.5939404
Uno _ Garcia,School,4248 W 47TH ST,171.0,5.0,3.0,23.0,31.0,413.0,"(41.80821419999999, -87.7306844)",41.80821419999999, -87.7306844
Uno Bartolome,School,1641 W 16TH ST,150.0,16.0,9.0,34.0,55.0,268.0,"(41.859406, -87.6679035)",41.859406, -87.6679035
Urban Prep _ South Shore,School,1014 E 47TH ST,90.0,10.0,2.0,16.0,32.0,685.0,"(41.8099654, -87.6005806)",41.8099654, -87.6005806
Valley Forge,Park,7001 W 59TH ST,92.0,1.0,1.0,22.0,32.0,667.0,"(41.7844635, -87.79617100000002)",41.7844635, -87.79617100000002
Vanderpoel Magnet,School,9510 S PROSPECT AVE,104.0,4.0,0.0,25.0,24.0,650.0,"(41.7205567, -87.66589929999999)",41.7205567, -87.66589929999999
Vaughn Occupational HS,School,4355 N LINDER AVE,106.0,8.0,2.0,20.0,27.0,637.0,"(41.9602551, -87.7643696)",41.9602551, -87.7643696
Veterans' Memorial,Park,2820 E 98TH ST,13.0,2.0,0.0,2.0,2.0,1375.0,"(41.7176475, -87.5558444)",41.7176475, -87.5558444
Vick Ctr,School,2554 W 113TH ST,11.0,2.0,0.0,1.0,1.0,1474.0,"(41.6881033, -87.6856313)",41.6881033, -87.6856313
Victor C. Neumann Assoc,School,2447 W GRANVILLE AVE,148.0,12.0,3.0,18.0,46.0,399.0,"(41.9939043, -87.6918452)",41.9939043, -87.6918452
Violet,Park,4120 W TAYLOR ST,27.0,1.0,1.0,3.0,2.0,1392.0,"(41.8692825, -87.7289878)",41.8692825, -87.7289878
Visitation,School,900 W GARFIELD BL,77.0,3.0,4.0,6.0,29.0,777.0,"(41.7945273, -87.64799269999999)",41.7945273, -87.64799269999999
Vittum,Park,5014 W 50TH ST,47.0,2.0,1.0,6.0,9.0,1210.0,"(41.8020711, -87.748488)",41.8020711, -87.748488
Vivian E Summers Child D,School,30 E 112TH PL,129.0,13.0,2.0,51.0,35.0,348.0,"(41.6898727, -87.62182279999999)",41.6898727, -87.62182279999999
Vogle,Park,2100 W LAWRENCE AVE,61.0,8.0,4.0,10.0,16.0,1000.0,"(41.9687156, -87.6816194)",41.9687156, -87.6816194
Volta,School,4950 N AVERS AVE,177.0,7.0,0.0,24.0,44.0,342.0,"(41.9714449, -87.7250639)",41.9714449, -87.7250639
Von Humboldt,School,2620 W HIRSCH ST,88.0,5.0,0.0,9.0,16.0,817.0,"(41.9071048, -87.6928841)",41.9071048, -87.6928841
Von Humboldt Cpc,School,1345 N ROCKWELL ST,55.0,4.0,0.0,5.0,11.0,1061.0,"(41.9061141, -87.6920203)",41.9061141, -87.6920203
Wacker,School,9746 S MORGAN ST,29.0,0.0,0.0,4.0,3.0,1372.0,"(41.7162741, -87.64861669999999)",41.7162741, -87.64861669999999
Wadsworth,School,6420 S UNIVERSITY AVE,69.0,2.0,2.0,14.0,17.0,850.0,"(41.7785315, -87.5980675)",41.7785315, -87.5980675
Wagner,Park,948 W 51ST ST,30.0,3.0,1.0,6.0,7.0,1296.0,"(41.80153, -87.6496172)",41.80153, -87.6496172
Wallace,Park,607 W 92ND ST,20.0,1.0,0.0,3.0,3.0,1418.0,"(41.7270029, -87.6387537)",41.7270029, -87.6387537
Walnut,Park,3801 W 45TH ST,6.0,0.0,0.0,1.0,1.0,1488.0,"(41.8116122, -87.71932059999999)",41.8116122, -87.71932059999999
Walsh,Park,1722 N ASHLAND AVE,129.0,0.0,1.0,10.0,18.0,741.0,"(41.9131171, -87.6678294)",41.9131171, -87.6678294
Walsh,School,2031 S PEORIA ST,140.0,6.0,3.0,11.0,41.0,510.0,"(41.8549265, -87.6482018)",41.8549265, -87.6482018
Walter Payton,School,1034 N WELLS ST,234.0,19.0,5.0,25.0,70.0,176.0,"(41.9016572, -87.63512539999999)",41.9016572, -87.63512539999999
Wang,Park,1762 W DIVERSEY PKWY,103.0,9.0,1.0,14.0,31.0,661.0,"(41.932623, -87.673238)",41.932623, -87.673238
Ward James,School,2701 S SHIELDS AVE,72.0,3.0,3.0,8.0,34.0,823.0,"(41.84345980000001, -87.6350824)",41.84345980000001, -87.6350824
Ward Laura,School,410 N MONTICELLO AVE,49.0,5.0,1.0,7.0,13.0,1150.0,"(41.8886904, -87.71739319999999)",41.8886904, -87.71739319999999
Warren,School,9239 S JEFFERY AVE,120.0,7.0,1.0,22.0,45.0,486.0,"(41.7277266, -87.574951)",41.7277266, -87.574951
Warren,Park,6621 N WESTERN AVE,490.0,28.0,12.0,68.0,144.0,19.0,"(42.0020385, -87.6899365)",42.0020385, -87.6899365
Washington,Park,7710 N PAULINA ST,45.0,6.0,2.0,7.0,4.0,1231.0,"(42.0215734, -87.67304999999999)",42.0215734, -87.67304999999999
Washington,Park,8215 S EUCLID AVE,152.0,3.0,6.0,27.0,49.0,357.0,"(41.745497, -87.57669700000001)",41.745497, -87.57669700000001
Washington,Park,5531 S DR MARTIN LUTHER KING,1026.0,70.0,42.0,189.0,298.0,3.0,"(41.7933831, -87.61548909999999)",41.7933831, -87.61548909999999
Washington Harold,School,9130 S UNIVERSITY AVE,42.0,1.0,0.0,4.0,12.0,1227.0,"(41.7285417, -87.59661419999999)",41.7285417, -87.59661419999999
Washington HS,School,3535 E 114TH ST,43.0,3.0,1.0,13.0,12.0,1139.0,"(41.6874945, -87.53819229999999)",41.6874945, -87.53819229999999
Washington Square,Park,901 N CLARK ST,355.0,37.0,7.0,17.0,105.0,56.0,"(41.8997952, -87.6313313)",41.8997952, -87.6313313
Washtenaw,Park,2521 S WASHTENAW AVE,74.0,2.0,1.0,18.0,16.0,908.0,"(41.8458692, -87.6926435)",41.8458692, -87.6926435
Waters,School,4540 N CAMPBELL AVE,102.0,4.0,0.0,8.0,14.0,874.0,"(41.9641843, -87.69190449999999)",41.9641843, -87.69190449999999
Webster,School,4055 W ARTHINGTON ST,101.0,6.0,7.0,18.0,29.0,584.0,"(41.8695716, -87.7270826)",41.8695716, -87.7270826
Weisman,Park,901 W OAKDALE AVE,127.0,11.0,0.0,6.0,31.0,634.0,"(41.9353998, -87.65154509999999)",41.9353998, -87.65154509999999
Welles,Park,2333 W SUNNYSIDE AVE,415.0,34.0,15.0,51.0,118.0,29.0,"(41.96281219999999, -87.6863938)",41.96281219999999, -87.6863938
Wells HS,School,936 N ASHLAND AVE,239.0,23.0,10.0,37.0,60.0,149.0,"(41.8991219, -87.668071)",41.8991219, -87.668071
Wendt,Park,667 W ROSCOE ST,108.0,16.0,2.0,1.0,40.0,644.0,"(41.943389, -87.64713499999999)",41.943389, -87.64713499999999
Wentworth,Park,3770 S WENTWORTH AVE,74.0,4.0,3.0,6.0,24.0,922.0,"(41.8255448, -87.631754)",41.8255448, -87.631754
Wentworth,School,6950 S SANGAMON ST,96.0,6.0,1.0,16.0,22.0,758.0,"(41.76725099999999, -87.6484681)",41.76725099999999, -87.6484681
Wentworth,Park,5625 S MOBILE AVE,92.0,4.0,0.0,23.0,23.0,733.0,"(41.7902142, -87.77902429999999)",41.7902142, -87.77902429999999
Wentworth,Park,5625 S MOBILE AVE,92.0,4.0,0.0,23.0,23.0,733.0,"(41.7902142, -87.77902429999999)",41.7902142, -87.77902429999999
Wesolek,Park,13407 S AVE M,30.0,1.0,0.0,3.0,10.0,1308.0,"(41.7027286, -87.5377061)",41.7027286, -87.5377061
West Chatham,Park,8223 S PRINCETON AVE,173.0,4.0,1.0,28.0,39.0,359.0,"(41.7446685, -87.6319177)",41.7446685, -87.6319177
West Englewood Christia,School,7326 S RACINE AVE,81.0,2.0,6.0,19.0,26.0,678.0,"(41.760639, -87.65432299999999)",41.760639, -87.65432299999999
West Lawn,Park,4233 W 65TH ST,117.0,8.0,0.0,26.0,22.0,608.0,"(41.7744601, -87.7288495)",41.7744601, -87.7288495
West Park Acad,School,1425 N TRIPP AVE,164.0,9.0,4.0,29.0,50.0,321.0,"(41.9068482, -87.73216359999999)",41.9068482, -87.73216359999999
West Pullman,Park,400 W 123RD ST,37.0,2.0,0.0,1.0,6.0,1333.0,"(41.6706441, -87.63207609999999)",41.6706441, -87.63207609999999
West Pullman,School,11941 S PARNELL AVE,54.0,3.0,1.0,9.0,13.0,1108.0,"(41.676818, -87.63524799999999)",41.676818, -87.63524799999999
West Ridge,School,6700 N. WHIPPLE ST,28.0,3.0,0.0,3.0,11.0,1297.0,"(42.0027514, -87.70635349999999)",42.0027514, -87.70635349999999
Westcott,School,409 W 80TH ST,81.0,4.0,0.0,11.0,13.0,966.0,"(41.7485007, -87.63552639999999)",41.7485007, -87.63552639999999
Western,Park,907 N WESTERN AVE,173.0,13.0,7.0,11.0,57.0,328.0,"(41.8978158, -87.68654570000001)",41.8978158, -87.68654570000001
Westinghouse HS,School,3301 W FRANKLIN BL,152.0,10.0,4.0,20.0,37.0,377.0,"(41.8900236, -87.7098659)",41.8900236, -87.7098659
Westown Acad,School,2021 W FULTON ST,108.0,2.0,2.0,12.0,33.0,664.0,"(41.8865239, -87.6778928)",41.8865239, -87.6778928
Westside Alternative Hig,School,4909 W DIVISION ST,90.0,10.0,3.0,17.0,32.0,606.0,"(41.90199459999999, -87.7492541)",41.90199459999999, -87.7492541
Wheatley Cpc,School,902 E 133RD PL,20.0,4.0,1.0,2.0,3.0,1412.0,"(41.6533682, -87.6016674)",41.6533682, -87.6016674
Whistler,School,11533 S ADA ST,34.0,1.0,1.0,3.0,6.0,1328.0,"(41.6840389, -87.6548655)",41.6840389, -87.6548655
White,Park,1120 W 122ND ST,6.0,0.0,1.0,0.0,0.0,1445.0,"(41.672228, -87.6498973)",41.672228, -87.6498973
White,School,1136 W 122ND ST,9.0,0.0,1.0,0.0,0.0,1431.0,"(41.67273549999999, -87.650342)",41.67273549999999, -87.650342
Whitney,School,2815 S KOMENSKY AVE,158.0,19.0,4.0,28.0,36.0,327.0,"(41.8400396, -87.725269)",41.8400396, -87.725269
Whitney Young HS,School,211 S LAFLIN ST,129.0,6.0,3.0,10.0,40.0,550.0,"(41.87824740000001, -87.6636746)",41.87824740000001, -87.6636746
Whittier,School,1900 W 23RD ST,198.0,19.0,5.0,25.0,63.0,209.0,"(41.8507599, -87.6747157)",41.8507599, -87.6747157
Wicker,Park,1425 N DAMEN AVE,485.0,79.0,10.0,39.0,128.0,20.0,"(41.9080486, -87.676738)",41.9080486, -87.676738
Wieboldt,Park,1747 W NELSON ST,30.0,2.0,0.0,6.0,5.0,1330.0,"(41.9367204, -87.6728064)",41.9367204, -87.6728064
Wildwood,School,6950 N HIAWATHA AVE,14.0,1.0,0.0,2.0,1.0,1458.0,"(42.0072254, -87.778526)",42.0072254, -87.778526
Wildwood,School,6950 N HIAWATHA AVE,14.0,1.0,0.0,2.0,1.0,1458.0,"(42.0072254, -87.778526)",42.0072254, -87.778526
Wildwood,Park,6950 N HIAWATHA AVE,17.0,0.0,0.0,1.0,4.0,1446.0,"(42.0072254, -87.778526)",42.0072254, -87.778526
Wildwood,Park,6950 N HIAWATHA AVE,17.0,0.0,0.0,1.0,4.0,1446.0,"(42.0072254, -87.778526)",42.0072254, -87.778526
Williams,School,2710 S DEARBORN ST,52.0,1.0,1.0,5.0,13.0,1064.0,"(41.8441791, -87.62886)",41.8441791, -87.62886
Williams,School,2710 S DEARBORN ST,52.0,1.0,1.0,5.0,13.0,1064.0,"(41.8441791, -87.62886)",41.8441791, -87.62886
Williams,Park,2710 S DEARBORN ST,118.0,5.0,2.0,9.0,28.0,615.0,"(41.8441791, -87.62886)",41.8441791, -87.62886
Williams,Park,2710 S DEARBORN ST,118.0,5.0,2.0,9.0,28.0,615.0,"(41.8441791, -87.62886)",41.8441791, -87.62886
Wilson,Park,3225 S RACINE AVE,32.0,2.0,0.0,2.0,3.0,1370.0,"(41.8353553, -87.65559929999999)",41.8353553, -87.65559929999999
Wilson,Park,1122 W 34TH PL,48.0,5.0,2.0,8.0,14.0,1129.0,"(41.8319671, -87.6546086)",41.8319671, -87.6546086
Wilson,Park,4630 N MILWAUKEE AVE,135.0,6.0,1.0,28.0,42.0,435.0,"(41.9646502, -87.75836249999999)",41.9646502, -87.75836249999999
Winnemac,Park,5001 N LEAVITT ST,189.0,9.0,3.0,28.0,46.0,295.0,"(41.972328, -87.6841544)",41.972328, -87.6841544
Wolcott,Park,6551 S WOLCOTT AVE,29.0,3.0,0.0,13.0,7.0,1163.0,"(41.77422600000001, -87.67101199999999)",41.77422600000001, -87.67101199999999
